source_facility_code,normalized_at,source_observed_at,total_spaces,occupied_spaces,available_spaces,raw_occupancy_rate,occupancy_rate,observation_present,source_observation_count,source_time_distance_minutes,alignment_status,gap_status,gap_slot_count,is_operational_gap,is_data_gap,is_long_gap,is_very_long_gap,sequence_break,is_eligible_for_sequence,normalization_method,operational_profile_enabled,source,quality_flags,quality_status
BHMBRCBRG01,2016-10-27 14:00:00,2016-10-27 13:59:00,1010,1012,-2,1.001980198019802,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-28 12:30:00,2016-10-28 12:29:00,1010,1011,-1,1.000990099009901,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-28 15:00:00,2016-10-28 15:02:00,1010,1011,-1,1.000990099009901,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-29 14:30:00,2016-10-29 14:26:00,1010,1011,-1,1.000990099009901,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-29 15:00:00,2016-10-29 14:59:00,1010,1011,-1,1.000990099009901,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-29 15:30:00,2016-10-29 15:26:00,1010,1011,-1,1.000990099009901,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-30 13:30:00,2016-10-30 13:25:00,1010,1011,-1,1.000990099009901,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-10-30 14:30:00,2016-10-30 14:32:00,1010,1013,-3,1.002970297029703,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-05 12:00:00,2016-11-05 12:06:00,1010,1011,-1,1.000990099009901,1.0,True,1,6.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-05 12:30:00,2016-11-05 12:26:00,1010,1013,-3,1.002970297029703,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-05 14:00:00,2016-11-05 13:59:00,1010,1012,-2,1.001980198019802,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-06 12:00:00,2016-11-06 11:59:00,1010,1012,-2,1.001980198019802,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-06 13:30:00,2016-11-06 13:26:00,1010,1013,-3,1.002970297029703,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-06 14:30:00,2016-11-06 14:33:00,1010,1011,-1,1.000990099009901,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-12 12:30:00,2016-11-12 12:27:00,1010,1011,-1,1.000990099009901,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-12 13:00:00,2016-11-12 13:00:00,1010,1013,-3,1.002970297029703,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-12 14:30:00,2016-11-12 14:27:00,1010,1013,-3,1.002970297029703,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-12 16:00:00,2016-11-12 16:00:00,1010,1011,-1,1.000990099009901,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-13 12:30:00,2016-11-13 12:27:00,1010,1013,-3,1.002970297029703,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-13 13:00:00,2016-11-13 13:07:00,1010,1011,-1,1.000990099009901,1.0,True,1,7.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-19 11:30:00,2016-11-19 11:31:00,1010,1012,-2,1.001980198019802,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-19 12:00:00,2016-11-19 12:04:00,1010,1012,-2,1.001980198019802,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-19 13:00:00,2016-11-19 13:04:00,1010,1012,-2,1.001980198019802,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-19 14:00:00,2016-11-19 14:04:00,1010,1011,-1,1.000990099009901,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-19 15:30:00,2016-11-19 15:31:00,1010,1011,-1,1.000990099009901,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-25 12:00:00,2016-11-25 12:00:00,1010,1013,-3,1.002970297029703,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-25 13:00:00,2016-11-25 13:00:00,1010,1012,-2,1.001980198019802,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-25 13:30:00,2016-11-25 13:27:00,1010,1011,-1,1.000990099009901,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-26 11:30:00,2016-11-26 11:28:00,1010,1012,-2,1.001980198019802,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-26 12:30:00,2016-11-26 12:28:00,1010,1013,-3,1.002970297029703,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-26 14:00:00,2016-11-26 14:01:00,1010,1012,-2,1.001980198019802,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-27 12:00:00,2016-11-27 12:01:00,1010,1011,-1,1.000990099009901,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-27 15:00:00,2016-11-27 15:01:00,1010,1012,-2,1.001980198019802,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-28 12:30:00,2016-11-28 12:28:00,1010,1012,-2,1.001980198019802,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-28 13:00:00,2016-11-28 13:02:00,1010,1012,-2,1.001980198019802,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-11-28 13:30:00,2016-11-28 13:31:00,1010,1012,-2,1.001980198019802,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-02 12:00:00,2016-12-02 12:01:00,1010,1011,-1,1.000990099009901,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-02 13:00:00,2016-12-02 12:58:00,1010,1011,-1,1.000990099009901,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-02 13:30:00,2016-12-02 13:25:00,1010,1012,-2,1.001980198019802,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-05 12:00:00,2016-12-05 11:56:00,1010,1012,-2,1.001980198019802,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-08 12:30:00,2016-12-08 12:25:00,1010,1012,-2,1.001980198019802,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-08 13:30:00,2016-12-08 13:25:00,1010,1011,-1,1.000990099009901,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-09 13:00:00,2016-12-09 13:02:00,1010,1012,-2,1.001980198019802,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-10 11:00:00,2016-12-10 11:02:00,1010,1012,-2,1.001980198019802,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-10 11:30:00,2016-12-10 11:29:00,1010,1011,-1,1.000990099009901,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-10 12:30:00,2016-12-10 12:29:00,1010,1012,-2,1.001980198019802,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-10 13:00:00,2016-12-10 12:55:00,1010,1012,-2,1.001980198019802,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-10 15:00:00,2016-12-10 15:02:00,1010,1011,-1,1.000990099009901,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-11 12:00:00,2016-12-11 11:59:00,1010,1013,-3,1.002970297029703,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-11 12:30:00,2016-12-11 12:32:00,1010,1012,-2,1.001980198019802,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-11 13:30:00,2016-12-11 13:26:00,1010,1012,-2,1.001980198019802,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-11 14:00:00,2016-12-11 13:59:00,1010,1011,-1,1.000990099009901,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-12 12:30:00,2016-12-12 12:29:00,1010,1011,-1,1.000990099009901,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-12 13:00:00,2016-12-12 12:56:00,1010,1011,-1,1.000990099009901,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-12 14:00:00,2016-12-12 14:02:00,1010,1011,-1,1.000990099009901,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-13 12:30:00,2016-12-13 12:29:00,1010,1011,-1,1.000990099009901,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-13 13:00:00,2016-12-13 13:02:00,1010,1012,-2,1.001980198019802,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-16 13:30:00,2016-12-16 13:30:00,1010,1011,-1,1.000990099009901,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-17 13:00:00,2016-12-17 13:00:00,1010,1011,-1,1.000990099009901,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-17 14:00:00,2016-12-17 14:00:00,1010,1011,-1,1.000990099009901,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-17 16:30:00,2016-12-17 16:30:00,1010,1012,-2,1.001980198019802,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-18 12:30:00,2016-12-18 12:30:00,1010,1012,-2,1.001980198019802,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-18 14:30:00,2016-12-18 14:30:00,1010,1013,-3,1.002970297029703,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-19 11:30:00,2016-12-19 11:30:00,1010,1011,-1,1.000990099009901,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-19 12:00:00,2016-12-19 12:03:00,1010,1011,-1,1.000990099009901,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG01,2016-12-19 13:00:00,2016-12-19 13:03:00,1010,1012,-2,1.001980198019802,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG02,2016-10-22 15:00:00,2016-10-22 14:59:00,1194,1196,-2,1.001675041876047,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG02,2016-10-29 15:30:00,2016-10-29 15:26:00,1194,1195,-1,1.0008375209380234,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG02,2016-11-12 14:00:00,2016-11-12 14:00:00,1194,1195,-1,1.0008375209380234,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG02,2016-11-19 13:30:00,2016-11-19 13:31:00,1194,1195,-1,1.0008375209380234,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG02,2016-11-19 15:30:00,2016-11-19 15:31:00,1194,1195,-1,1.0008375209380234,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG02,2016-11-20 13:00:00,2016-11-20 13:07:00,1194,1195,-1,1.0008375209380234,1.0,True,1,7.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG02,2016-11-20 13:30:00,2016-11-20 13:27:00,1194,1195,-1,1.0008375209380234,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG02,2016-11-20 14:30:00,2016-11-20 14:27:00,1194,1195,-1,1.0008375209380234,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG02,2016-11-25 12:00:00,2016-11-25 12:00:00,1194,1196,-2,1.001675041876047,1.0,True,1,0.0,EXACT,CONTINUOUS,0,False,False,False,False,False,True,SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG02,2016-11-25 13:30:00,2016-11-25 13:27:00,1194,1196,-2,1.001675041876047,1.0,True,1,3.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG02,2016-11-26 12:30:00,2016-11-26 12:28:00,1194,1195,-1,1.0008375209380234,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG02,2016-11-26 13:00:00,2016-11-26 13:01:00,1194,1196,-2,1.001675041876047,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG02,2016-11-26 14:30:00,2016-11-26 14:41:00,1194,1197,-3,1.0025125628140703,1.0,True,1,11.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG02,2016-11-26 15:00:00,2016-11-26 15:01:00,1194,1195,-1,1.0008375209380234,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG02,2016-11-27 12:30:00,2016-11-27 12:32:00,1194,1197,-3,1.0025125628140703,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG02,2016-11-27 13:00:00,2016-11-27 13:08:00,1194,1195,-1,1.0008375209380234,1.0,True,1,8.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG02,2016-11-27 14:00:00,2016-11-27 14:02:00,1194,1195,-1,1.0008375209380234,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG02,2016-11-27 14:30:00,2016-11-27 14:31:00,1194,1195,-1,1.0008375209380234,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG02,2016-12-10 13:30:00,2016-12-10 13:29:00,1194,1195,-1,1.0008375209380234,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG02,2016-12-10 14:30:00,2016-12-10 14:25:00,1194,1196,-2,1.001675041876047,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG02,2016-12-10 15:00:00,2016-12-10 15:02:00,1194,1195,-1,1.0008375209380234,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG02,2016-12-11 12:30:00,2016-12-11 12:32:00,1194,1196,-2,1.001675041876047,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG02,2016-12-11 13:00:00,2016-12-11 13:05:00,1194,1196,-2,1.001675041876047,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG02,2016-12-11 13:30:00,2016-12-11 13:26:00,1194,1195,-1,1.0008375209380234,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBRCBRG02,2016-12-11 14:00:00,2016-12-11 13:59:00,1194,1195,-1,1.0008375209380234,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
